Asset_ID,Asset_Type,Status,Department,Assigned_To,Acquisition_Date,Asset_Age,Warranty_Expiry_Date,Days_to_Warranty_Expiry,Warranty_Status,License_Expiry_Date,Maintenance_Cost,Repair_Count,Repair_Intensity,Is_High_Cost,Vendor_Name,Location,Compliance_Status,OS_Version,P_High_Cost,Age_Norm,Repair_Norm,Warranty_Exp,Risk_Score,Risk_Level
ASSET_0611,Laptop,In Use,R&D,User_281,2023-04-04,3.0,2026-04-04,-17,Expired,2024-06-04,881.03,4,1.33,0,Dell,Taipei,Non-Compliant,Windows 10,0.43793672,0.4761904761904762,0.044333333333333336,1,0.48,Medium
ASSET_0612,Tablet,In Use,Sales,User_335,2025-12-09,0.4,2028-12-09,963,Active,2027-08-09,87.73,2,5.0,0,Apple,Hsinchu,Compliant,iPadOS 18,0.047403894,0.0634920634920635,0.16666666666666666,0,0.06,Low
ASSET_0613,Laptop,Retired,HR,,2025-10-26,0.5,2028-10-26,919,Active,2027-06-26,167.66,2,4.0,0,Apple,Taipei,Compliant,macOS 14,0.08710651,0.07936507936507936,0.13333333333333333,0,0.08,Low
ASSET_0614,Desktop,Retired,Finance,,2022-11-21,3.4,2025-11-21,-151,Expired,2023-12-21,2003.75,4,1.18,1,Apple,Other,Non-Compliant,macOS 15,0.51697516,0.5396825396825397,0.03933333333333333,1,0.52,Medium
ASSET_0615,Monitor,In Use,Finance,User_322,2024-10-29,1.5,2027-10-29,556,Active,,87.12,2,1.33,0,Apple,Taipei,Compliant,Not Applicable,0.04858852,0.2380952380952381,0.044333333333333336,0,0.08,Low
ASSET_0616,Laptop,In Use,R&D,User_254,2023-11-28,2.4,2026-11-28,221,Active,2026-10-28,699.36,5,2.08,0,Apple,Hsinchu,At Risk,macOS 14,0.21886033,0.38095238095238093,0.06933333333333333,0,0.18,Low
ASSET_0617,Monitor,In Use,R&D,User_282,2022-07-05,3.8,2025-07-05,-290,Expired,,575.4,6,1.58,0,Apple,Hsinchu,Non-Compliant,Not Applicable,0.33934182,0.6031746031746031,0.05266666666666667,1,0.47,Medium
ASSET_0618,Server,In Use,IT,,2024-01-23,2.2,2028-01-23,642,Active,2027-01-23,401.03,1,0.45,0,HP,Cloud,Compliant,Ubuntu 22.04,0.5461171,0.34920634920634924,0.015000000000000001,0,0.29,Low
ASSET_0619,Monitor,In Use,HR,,2024-10-07,1.5,2027-10-07,534,Active,,111.5,0,0.0,0,Lenovo,Taipei,Compliant,Not Applicable,0.082093045,0.2380952380952381,0.0,0,0.08,Low
ASSET_0620,Tablet,In Use,HR,User_052,2026-02-07,0.2,2028-08-07,839,Active,2029-01-07,97.44,1,5.0,0,Apple,Other,Compliant,Win 11,0.023174293,0.03174603174603175,0.16666666666666666,0,0.05,Low
ASSET_0621,Monitor,Stock,IT,User_106,2021-12-31,4.3,2025-06-30,-295,Expired,,422.92,4,0.93,0,Dell,Taichung,Non-Compliant,Not Applicable,0.3115622,0.6825396825396826,0.031000000000000003,1,0.47,Medium
ASSET_0622,Desktop,In Use,Sales,User_379,2021-02-01,5.2,2024-02-01,-810,Expired,2022-12-01,634.12,8,1.54,0,Dell,Taipei,Non-Compliant,Ubuntu 22.04,0.89802694,0.8253968253968255,0.051333333333333335,1,0.73,High
ASSET_0623,Monitor,Retired,Finance,,2022-09-16,3.6,2026-09-16,148,Active,,110.59,4,1.11,0,HP,Other,At Risk,Not Applicable,0.12731557,0.5714285714285715,0.037000000000000005,0,0.17,Low
ASSET_0624,Laptop,In Use,HR,User_052,2022-09-24,3.6,2026-09-24,156,Active,,4650.73,3,0.83,1,HP,Taipei,Non-Compliant,Windows 11,0.55430007,0.5714285714285715,0.027666666666666666,0,0.34,Low
ASSET_0625,Laptop,Decommissioned,R&D,,2020-03-01,6.1,2023-03-01,-1147,Expired,2022-09-01,1664.37,6,0.98,1,Dell,Taichung,Non-Compliant,Ubuntu 22.04,0.89480776,0.9682539682539683,0.03266666666666666,1,0.76,High
ASSET_0626,Server,In Use,R&D,User_253,2025-12-06,0.4,2029-12-06,1325,Active,2028-06-06,710.57,3,7.5,0,HP,Taipei,Compliant,RHEL 9,0.030668288,0.0634920634920635,0.25,0,0.07,Low
ASSET_0627,Desktop,In Use,Finance,User_008,2024-03-03,2.1,2027-03-03,316,Active,,218.69,1,0.48,0,Apple,Other,Compliant,macOS 13,0.10674976,0.33333333333333337,0.016,0,0.11,Low
ASSET_0628,Desktop,In Use,IT,User_169,2025-05-15,0.9,2028-05-15,755,Active,2026-12-15,829.56,1,1.11,0,Dell,Taipei,Compliant,Windows 11,0.16458479,0.14285714285714288,0.037000000000000005,0,0.1,Low
ASSET_0629,Desktop,In Use,Finance,User_171,2020-12-02,5.4,2023-12-02,-871,Expired,2022-08-02,5737.54,4,0.74,1,HP,Taipei,Non-Compliant,Windows 10,0.87902015,0.8571428571428572,0.024666666666666667,1,0.73,High
ASSET_0630,Monitor,Stock,HR,,2022-07-14,3.8,2025-07-14,-281,Expired,,179.47,0,0.0,0,Apple,Taipei,At Risk,Not Applicable,0.37746394,0.6031746031746031,0.0,1,0.47,Medium
ASSET_0631,Server,Stock,IT,,2023-07-25,2.7,2028-07-25,826,Active,2024-11-25,1247.6,3,1.11,1,Dell,Cloud,At Risk,RHEL 9,0.84006834,0.4285714285714286,0.037000000000000005,0,0.43,Medium
ASSET_0632,Laptop,Stock,Sales,,2024-03-13,2.1,2027-03-13,326,Active,2026-07-13,175.85,2,0.95,0,Apple,Taipei,Compliant,macOS 14,0.1575779,0.33333333333333337,0.03166666666666666,0,0.14,Low
ASSET_0633,Server,In Use,Operations,,2024-12-14,1.3,2029-06-14,1150,Active,2028-10-14,116.75,0,0.0,0,Cisco,Other,Compliant,Ubuntu 22.04,0.20281522,0.20634920634920637,0.0,0,0.12,Low
ASSET_0634,Monitor,In Use,Operations,User_211,2020-12-09,5.4,2023-12-09,-864,Expired,,279.72,2,0.37,0,Dell,Other,At Risk,Not Applicable,0.32985017,0.8571428571428572,0.012333333333333333,1,0.51,Medium
ASSET_0635,Laptop,In Use,R&D,User_399,2023-07-21,2.8,2026-07-21,91,Active,2024-09-21,748.6,0,0.0,0,Apple,Hsinchu,Compliant,macOS 15,0.1852079,0.4444444444444444,0.0,0,0.16,Low
ASSET_0636,Monitor,In Use,Operations,User_380,2024-08-21,1.7,2028-02-21,671,Active,,76.79,3,1.76,0,Apple,Hsinchu,Compliant,Not Applicable,0.060318314,0.2698412698412698,0.058666666666666666,0,0.09,Low
ASSET_0637,Server,In Use,Finance,,2022-01-17,4.3,2026-01-17,-94,Expired,2023-03-17,1505.59,7,1.63,1,HP,Taipei,Non-Compliant,Ubuntu 22.04,0.96672785,0.6825396825396826,0.05433333333333333,1,0.73,High
ASSET_0638,Server,In Use,IT,,2022-02-06,4.2,2026-02-06,-74,Expired,2024-11-06,7600.0,6,1.43,1,Dell,Taipei,Non-Compliant,Ubuntu 22.04,0.96774954,0.6666666666666667,0.04766666666666666,1,0.73,High
ASSET_0639,Desktop,Stock,Operations,User_169,2021-04-21,5.0,2024-04-21,-730,Expired,2022-09-21,972.45,5,1.0,1,HP,Hsinchu,Non-Compliant,Windows 11,0.8602078,0.7936507936507937,0.03333333333333333,1,0.71,High
ASSET_0640,Laptop,Stock,R&D,User_280,2024-03-04,2.1,2027-03-04,317,Active,2026-09-04,76.82,3,1.43,0,Lenovo,Hsinchu,Compliant,Ubuntu 22.04,0.17873423,0.33333333333333337,0.04766666666666666,0,0.15,Low
ASSET_0641,Tablet,In Use,Sales,User_368,2025-01-06,1.3,2027-01-06,260,Active,2027-06-06,59.18,1,0.77,0,HP,Taipei,Compliant,Android 14,0.06962167,0.20634920634920637,0.025666666666666667,0,0.07,Low
ASSET_0642,Server,In Use,R&D,,2025-01-29,1.2,2029-01-29,1014,Active,2027-02-28,308.12,1,0.83,0,Dell,Cloud,Compliant,Windows Server 2022,0.28103063,0.19047619047619047,0.027666666666666666,0,0.16,Low
ASSET_0643,Laptop,In Use,IT,User_122,2022-01-02,4.3,2025-01-02,-474,Expired,2023-06-02,5564.48,4,0.93,1,Dell,Other,At Risk,Windows 10,0.8072831,0.6825396825396826,0.031000000000000003,1,0.67,Medium
ASSET_0644,Monitor,In Use,HR,User_034,2024-11-02,1.5,2027-11-02,560,Active,,74.03,0,0.0,0,HP,Taichung,Compliant,Not Applicable,0.082093045,0.2380952380952381,0.0,0,0.08,Low
ASSET_0645,Server,In Use,HR,User_070,2023-03-09,3.1,2027-03-09,322,Active,2025-10-09,1509.45,4,1.29,1,Cisco,Taichung,At Risk,Windows Server 2022,0.9425413,0.4920634920634921,0.043000000000000003,0,0.48,Medium
ASSET_0646,Monitor,Stock,Operations,,2025-07-16,0.8,2028-07-16,817,Active,,49.89,2,2.5,0,Apple,Taichung,Compliant,Not Applicable,0.04069179,0.126984126984127,0.08333333333333333,0,0.06,Low
ASSET_0647,Laptop,In Use,Sales,User_354,2023-08-11,2.7,2026-08-11,112,Active,2025-05-11,1245.77,2,0.74,1,Lenovo,Taipei,Non-Compliant,Windows 11,0.26992786,0.4285714285714286,0.024666666666666667,0,0.2,Low
ASSET_0648,Monitor,In Use,IT,,2021-11-23,4.4,2024-11-23,-514,Expired,,253.28,5,1.14,0,Dell,Other,Non-Compliant,Not Applicable,0.312548,0.6984126984126985,0.038,1,0.47,Medium
ASSET_0649,Desktop,In Use,Operations,User_185,2025-08-17,0.7,2028-08-17,849,Active,2027-07-17,142.62,1,1.43,0,Lenovo,Hsinchu,Compliant,Windows 11,0.14446051,0.1111111111111111,0.04766666666666666,0,0.09,Low
ASSET_0650,Laptop,In Use,Sales,User_283,2023-11-02,2.5,2026-11-02,195,Active,2025-05-02,465.85,1,0.4,0,HP,Taipei,Compliant,Ubuntu 22.04,0.26844332,0.39682539682539686,0.013333333333333334,0,0.19,Low
ASSET_0651,Monitor,In Use,Operations,,2021-12-10,4.4,2024-12-10,-497,Expired,,1336.98,5,1.14,1,Dell,Taichung,Non-Compliant,Not Applicable,0.34551075,0.6984126984126985,0.038,1,0.49,Medium
ASSET_0652,Desktop,Stock,Operations,User_175,2024-10-01,1.6,2027-10-01,528,Active,2027-09-01,156.31,2,1.25,0,Lenovo,Hsinchu,Compliant,Windows 11,0.12731458,0.253968253968254,0.041666666666666664,0,0.11,Low
ASSET_0653,Monitor,In Use,HR,User_265,2022-05-03,4.0,2025-05-03,-353,Expired,,280.67,2,0.5,0,Lenovo,Other,Non-Compliant,Not Applicable,0.19148953,0.6349206349206349,0.016666666666666666,1,0.41,Medium
ASSET_0654,Monitor,In Use,HR,User_378,2021-09-26,4.6,2025-09-26,-207,Expired,,268.44,3,0.65,0,Lenovo,Taichung,Non-Compliant,Not Applicable,0.22109672,0.7301587301587301,0.021666666666666667,1,0.44,Medium
ASSET_0655,Desktop,Stock,IT,,2025-08-24,0.7,2028-08-24,856,Active,2027-02-24,391.35,0,0.0,0,Lenovo,Hsinchu,Compliant,Windows 11,0.140706,0.1111111111111111,0.0,0,0.08,Low
ASSET_0656,Laptop,In Use,HR,User_080,2023-07-25,2.7,2026-07-25,95,Active,2024-12-25,710.9,2,0.74,0,Apple,Taipei,At Risk,macOS 13,0.26992786,0.4285714285714286,0.024666666666666667,0,0.2,Low
ASSET_0657,Laptop,Stock,Operations,,2025-02-09,1.2,2028-02-09,659,Active,2026-06-09,61.59,0,0.0,0,Apple,Hsinchu,Compliant,macOS 14,0.12515894,0.19047619047619047,0.0,0,0.09,Low
ASSET_0658,Desktop,In Use,Operations,User_005,2024-05-21,1.9,2027-05-21,395,Active,2026-01-21,305.14,0,0.0,0,HP,Taipei,Compliant,Windows 11,0.083249025,0.30158730158730157,0.0,0,0.09,Low
ASSET_0659,Server,In Use,R&D,User_273,2023-04-15,3.0,2027-04-15,359,Active,2024-04-15,3757.91,2,0.67,1,Lenovo,Hsinchu,At Risk,RHEL 9,0.88489383,0.4761904761904762,0.022333333333333334,0,0.45,Medium
ASSET_0660,Monitor,In Use,Finance,,2022-05-24,3.9,2025-05-24,-332,Expired,,425.12,3,0.77,0,Lenovo,Taichung,Non-Compliant,Not Applicable,0.16521221,0.6190476190476191,0.025666666666666667,1,0.4,Low
ASSET_0661,Monitor,In Use,HR,User_307,2025-07-23,0.7,2028-07-23,824,Active,,70.72,0,0.0,0,HP,Taipei,Compliant,Not Applicable,0.10167757,0.1111111111111111,0.0,0,0.06,Low
ASSET_0662,Monitor,Retired,Operations,,2021-02-06,5.2,2024-02-06,-805,Expired,,534.86,8,1.54,0,Lenovo,Hsinchu,Non-Compliant,Not Applicable,0.53862435,0.8253968253968255,0.051333333333333335,1,0.59,Medium
ASSET_0663,Laptop,In Use,Finance,User_105,2024-03-05,2.1,2027-03-05,318,Active,2025-08-05,231.24,1,0.48,0,HP,Taipei,Compliant,Windows 10,0.15079698,0.33333333333333337,0.016,0,0.13,Low
ASSET_0664,Monitor,In Use,Finance,User_013,2021-11-10,4.4,2025-05-10,-346,Expired,,397.97,5,1.14,0,Lenovo,Other,Non-Compliant,Not Applicable,0.30636546,0.6984126984126985,0.038,1,0.47,Medium
ASSET_0665,Desktop,In Use,Finance,User_021,2024-11-22,1.4,2027-11-22,580,Active,2026-02-22,298.03,0,0.0,0,Dell,Taipei,At Risk,Windows 11,0.0887118,0.2222222222222222,0.0,0,0.08,Low
ASSET_0666,Tablet,In Use,Operations,User_152,2022-09-11,3.6,2025-09-11,-222,Expired,2023-12-11,446.71,2,0.56,0,Dell,Other,At Risk,iPadOS 18,0.17996582,0.5714285714285715,0.018666666666666668,1,0.39,Low
ASSET_0667,Tablet,Stock,Sales,,2026-04-01,0.1,2028-04-01,711,Active,2027-04-01,20.32,0,0.0,0,HP,Other,Compliant,iPadOS 18,0.044407956,0.015873015873015876,0.0,0,0.02,Low
ASSET_0668,Server,Decommissioned,IT,,2022-06-23,3.8,2026-12-23,246,Active,2024-12-23,2705.55,3,0.79,1,Dell,Other,Non-Compliant,VMware ESXi,0.9470117,0.6031746031746031,0.026333333333333334,0,0.5,Medium
ASSET_0669,Laptop,In Use,Sales,User_330,2023-05-08,3.0,2026-05-08,17,Active,2025-02-08,96.29,1,0.33,0,Dell,Taipei,At Risk,Windows 10,0.2532609,0.4761904761904762,0.011000000000000001,0,0.2,Low
ASSET_0670,Laptop,In Use,Sales,User_343,2025-03-21,1.1,2028-03-21,700,Active,2026-09-21,469.98,4,3.64,0,Apple,Other,Compliant,macOS 13,0.11920911,0.17460317460317462,0.12133333333333333,0,0.11,Low
ASSET_0671,Laptop,In Use,R&D,User_255,2025-06-23,0.8,2028-06-23,794,Active,2026-06-23,149.8,2,2.5,0,Apple,Other,At Risk,macOS 14,0.110068105,0.126984126984127,0.08333333333333333,0,0.09,Low
ASSET_0672,Laptop,In Use,R&D,User_094,2025-09-01,0.6,2028-09-01,864,Active,2027-02-01,214.49,1,1.67,0,Lenovo,Hsinchu,Compliant,Windows 11,0.21227036,0.09523809523809523,0.05566666666666666,0,0.12,Low
ASSET_0673,Server,Decommissioned,IT,,2023-10-02,2.6,2027-10-02,529,Active,2024-12-02,2119.52,4,1.54,1,Dell,Hsinchu,Non-Compliant,Windows Server 2022,0.89850026,0.41269841269841273,0.051333333333333335,0,0.45,Medium
ASSET_0674,Laptop,Retired,R&D,,2020-06-15,5.8,2023-06-15,-1041,Expired,,1780.72,5,0.86,1,Dell,Taipei,Non-Compliant,Windows 10,0.9144671,0.9206349206349206,0.028666666666666667,1,0.76,High
ASSET_0675,Server,In Use,Finance,,2021-10-15,4.5,2025-10-15,-188,Expired,2024-01-15,7600.0,9,2.0,1,HP,Hsinchu,Non-Compliant,Windows Server 2022,0.96514,0.7142857142857143,0.06666666666666667,1,0.74,High
ASSET_0676,Server,In Use,Operations,,2023-06-14,2.9,2027-06-14,419,Active,2027-03-14,1536.7,4,1.38,1,Dell,Taichung,At Risk,Ubuntu 22.04,0.86746514,0.4603174603174603,0.046,0,0.45,Medium
ASSET_0677,Tablet,Stock,IT,,2024-02-15,2.2,2027-02-15,300,Active,2025-11-15,155.3,1,0.45,0,Dell,Taichung,Compliant,iPadOS 18,0.11736409,0.34920634920634924,0.015000000000000001,0,0.12,Low
ASSET_0678,Desktop,In Use,Finance,User_207,2022-10-10,3.5,2025-10-10,-193,Expired,2024-04-10,616.03,3,0.86,0,Apple,Taipei,Non-Compliant,macOS 15,0.49245128,0.5555555555555556,0.028666666666666667,1,0.51,Medium
ASSET_0679,Laptop,In Use,HR,User_303,2022-01-09,4.3,2025-01-09,-467,Expired,2023-05-09,569.22,1,0.23,0,Lenovo,Other,At Risk,Windows 11,0.47337675,0.6825396825396826,0.007666666666666667,1,0.53,Medium
ASSET_0680,Laptop,In Use,Sales,User_143,2024-06-21,1.8,2027-06-21,426,Active,,223.7,1,0.56,0,Lenovo,Other,Compliant,Windows 10,0.18316898,0.28571428571428575,0.018666666666666668,0,0.13,Low
ASSET_0681,Monitor,In Use,HR,User_007,2023-11-20,2.4,2026-11-20,213,Active,,280.06,1,0.42,0,HP,Hsinchu,Compliant,Not Applicable,0.05375882,0.38095238095238093,0.014,0,0.1,Low
ASSET_0682,Tablet,In Use,HR,User_167,2024-03-25,2.1,2026-09-25,157,Active,2025-07-25,114.37,1,0.48,0,Apple,Taipei,Compliant,iPadOS 18,0.08611901,0.33333333333333337,0.016,0,0.1,Low
ASSET_0683,Desktop,In Use,HR,User_314,2020-05-10,5.9,2023-05-10,-1077,Expired,2021-06-10,3035.45,4,0.68,1,Dell,Taichung,Non-Compliant,Windows 10,0.8257229,0.9365079365079366,0.02266666666666667,1,0.72,High
ASSET_0684,Monitor,In Use,IT,User_196,2024-11-18,1.4,2027-11-18,576,Active,,409.87,1,0.71,0,Dell,Other,Compliant,Not Applicable,0.059344485,0.2222222222222222,0.023666666666666666,0,0.07,Low
ASSET_0685,Laptop,In Use,Finance,User_020,2021-01-25,5.2,2024-01-25,-817,Expired,2022-01-25,5783.14,8,1.54,1,Lenovo,Taipei,Non-Compliant,Windows 11,0.90521663,0.8253968253968255,0.051333333333333335,1,0.74,High
ASSET_0686,Server,In Use,HR,User_368,2024-10-28,1.5,2028-10-28,921,Active,2027-07-28,2653.44,0,0.0,1,Dell,Taichung,Compliant,Windows Server 2022,0.59175605,0.2380952380952381,0.0,0,0.28,Low
ASSET_0687,Laptop,In Use,Sales,User_115,2023-01-24,3.2,2026-01-24,-87,Expired,2024-04-24,1348.51,6,1.88,1,Apple,Taipei,Non-Compliant,macOS 15,0.7893704,0.507936507936508,0.06266666666666666,1,0.63,Medium
ASSET_0688,Monitor,Stock,Finance,User_024,2022-06-11,3.9,2026-06-11,51,Active,,298.02,3,0.77,0,HP,Taipei,Compliant,Not Applicable,0.15288906,0.6190476190476191,0.025666666666666667,0,0.19,Low
ASSET_0689,Tablet,In Use,Sales,User_363,2022-07-24,3.7,2024-07-24,-636,Expired,2023-08-24,719.91,6,1.62,0,Apple,Other,Non-Compliant,iPadOS 18,0.2939134,0.5873015873015873,0.054000000000000006,1,0.45,Medium
ASSET_0690,Desktop,In Use,Operations,User_290,2024-08-21,1.7,2027-08-21,487,Active,2027-03-21,224.56,4,2.35,0,HP,Other,Compliant,Windows 11,0.10236034,0.2698412698412698,0.07833333333333334,0,0.11,Low
ASSET_0691,Tablet,In Use,Operations,User_385,2025-12-25,0.3,2027-12-25,613,Active,2027-10-25,99.73,1,3.33,0,Apple,Other,Compliant,Android 14,0.052958976,0.047619047619047616,0.111,0,0.05,Low
ASSET_0692,Tablet,Stock,Finance,,2021-10-01,4.6,2023-10-01,-933,Expired,2022-10-01,358.7,6,1.3,0,Apple,Taipei,Non-Compliant,Win 11,0.6263862,0.7301587301587301,0.043333333333333335,1,0.61,Medium
ASSET_0693,Desktop,In Use,R&D,User_258,2021-11-02,4.5,2025-11-02,-170,Expired,2024-02-02,1110.35,2,0.44,1,HP,Taipei,Non-Compliant,Windows 11,0.69010955,0.7142857142857143,0.014666666666666666,1,0.62,Medium
ASSET_0694,Tablet,In Use,HR,User_331,2020-06-05,5.9,2022-06-05,-1416,Expired,2023-01-05,4112.81,8,1.36,1,Cisco,Taipei,Non-Compliant,iPadOS 18,0.8265707,0.9365079365079366,0.04533333333333334,1,0.73,High
ASSET_0695,Desktop,Stock,Finance,User_036,2025-01-10,1.3,2028-01-10,629,Active,2027-11-10,138.29,0,0.0,0,Lenovo,Other,Compliant,Ubuntu 22.04,0.0887118,0.20634920634920637,0.0,0,0.08,Low
ASSET_0696,Server,In Use,Operations,,2023-03-28,3.1,2027-03-28,341,Active,2024-09-28,508.85,2,0.65,0,HP,Other,At Risk,Ubuntu 22.04,0.7283115,0.4920634920634921,0.021666666666666667,0,0.39,Low
ASSET_0697,Laptop,In Use,Sales,User_138,2024-06-11,1.9,2027-06-11,416,Active,2025-06-11,195.33,5,2.63,0,Apple,Taichung,At Risk,macOS 14,0.118962616,0.30158730158730157,0.08766666666666666,0,0.13,Low
ASSET_0698,Tablet,In Use,Operations,User_162,2021-05-24,4.9,2023-05-24,-1063,Expired,2024-01-24,7342.4,8,1.63,1,HP,Hsinchu,Non-Compliant,Android 14,0.7691387,0.7777777777777779,0.05433333333333333,1,0.67,Medium
ASSET_0699,Laptop,In Use,HR,User_383,2025-02-07,1.2,2028-02-07,657,Active,2026-05-07,131.99,4,3.33,0,Lenovo,Other,Compliant,Windows 11,0.11920911,0.19047619047619047,0.111,0,0.11,Low
ASSET_0700,Desktop,In Use,R&D,User_242,2025-03-18,1.1,2028-09-18,881,Active,,669.52,3,2.73,0,Dell,Hsinchu,Compliant,Windows 11,0.08667269,0.17460317460317462,0.091,0,0.09,Low
ASSET_0701,Laptop,In Use,Sales,User_271,2023-05-27,2.9,2026-05-27,36,Active,2024-08-27,196.59,0,0.0,0,Dell,Taipei,Compliant,Windows 10,0.16965918,0.4603174603174603,0.0,0,0.16,Low
ASSET_0702,Tablet,In Use,Operations,User_152,2026-04-04,0.0,2028-04-04,714,Active,2028-03-04,74.04,0,0.0,0,Dell,Taichung,Compliant,Android 14,0.03958723,0.0,0.0,0,0.02,Low
ASSET_0703,Tablet,In Use,Sales,User_352,2026-02-06,0.2,2028-02-06,656,Active,2027-10-06,150.61,0,0.0,0,Apple,Hsinchu,Compliant,Android 14,0.044407956,0.03174603174603175,0.0,0,0.02,Low
ASSET_0704,Tablet,Stock,Sales,User_098,2024-09-20,1.6,2026-09-20,152,Active,2026-08-20,46.81,0,0.0,0,Lenovo,Other,Compliant,Android 14,0.052103095,0.253968253968254,0.0,0,0.07,Low
ASSET_0705,Tablet,In Use,Operations,User_079,2021-01-16,5.3,2023-01-16,-1191,Expired,2023-08-16,4626.95,4,0.75,1,Apple,Other,Non-Compliant,Android 14,0.81031525,0.8412698412698413,0.025,1,0.7,Medium
ASSET_0706,Tablet,In Use,Sales,User_324,2025-10-31,0.5,2027-10-31,558,Active,2027-12-31,47.13,0,0.0,0,Dell,Taichung,Compliant,Win 11,0.12233879,0.07936507936507936,0.0,0,0.06,Low
ASSET_0707,Laptop,Stock,Finance,User_086,2021-01-16,5.3,2024-01-16,-826,Expired,2022-11-16,420.77,3,0.57,0,Dell,Taipei,At Risk,Ubuntu 22.04,0.55144876,0.8412698412698413,0.019,1,0.59,Medium
ASSET_0708,Server,In Use,IT,,2024-04-25,2.0,2028-10-25,918,Active,2026-06-25,592.72,2,1.0,0,Cisco,Cloud,Compliant,RHEL 9,0.43347982,0.31746031746031744,0.03333333333333333,0,0.24,Low
ASSET_0709,Tablet,In Use,Finance,User_058,2022-01-21,4.2,2024-01-21,-821,Expired,2023-12-21,1266.86,2,0.48,1,Dell,Taichung,Non-Compliant,iPadOS 18,0.4736307,0.6666666666666667,0.016,1,0.53,Medium
ASSET_0710,Laptop,In Use,HR,User_338,2023-01-01,3.3,2026-01-01,-110,Expired,2024-11-01,153.48,2,0.61,0,HP,Taipei,Non-Compliant,Windows 11,0.40352494,0.5238095238095238,0.02033333333333333,1,0.47,Medium
ASSET_0711,Desktop,Decommissioned,Operations,,2025-10-22,0.5,2028-10-22,915,Active,2027-08-22,188.74,0,0.0,0,Dell,Taipei,Compliant,Windows 11,0.18738832,0.07936507936507936,0.0,0,0.09,Low
ASSET_0712,Laptop,In Use,Sales,User_305,2025-05-21,0.9,2028-05-21,761,Active,2026-07-21,127.23,0,0.0,0,Apple,Taipei,Compliant,macOS 14,0.14997584,0.14285714285714288,0.0,0,0.09,Low
ASSET_0713,Server,In Use,R&D,,2025-03-22,1.1,2029-03-22,1066,Active,2027-03-22,944.09,2,1.82,1,Dell,Cloud,Compliant,Windows Server 2022,0.4059912,0.17460317460317462,0.06066666666666667,0,0.21,Low
ASSET_0714,Laptop,Stock,IT,User_081,2021-07-30,4.7,2025-01-30,-446,Expired,2022-09-30,529.61,2,0.43,0,Apple,Taipei,Non-Compliant,macOS 14,0.684515,0.746031746031746,0.014333333333333333,1,0.63,Medium
ASSET_0715,Tablet,Retired,HR,,2020-07-10,5.8,2022-07-10,-1381,Expired,2022-02-10,3045.75,5,0.86,1,Apple,Taipei,Non-Compliant,iPadOS 18,0.74665743,0.9206349206349206,0.028666666666666667,1,0.69,Medium
ASSET_0716,Desktop,In Use,Finance,User_043,2025-02-13,1.2,2028-02-13,663,Active,2026-11-13,214.15,3,2.5,0,Dell,Taipei,Compliant,Windows 11,0.081698716,0.19047619047619047,0.08333333333333333,0,0.09,Low
ASSET_0717,Desktop,In Use,Operations,User_160,2023-04-06,3.0,2027-04-06,350,Active,2024-10-06,134.27,2,0.67,0,Apple,Taichung,At Risk,macOS 15,0.18351705,0.4761904761904762,0.022333333333333334,0,0.17,Low
ASSET_0718,Tablet,In Use,Sales,User_223,2023-06-05,2.9,2025-06-05,-320,Expired,2026-03-05,122.95,2,0.69,0,HP,Taichung,At Risk,iPadOS 18,0.16913477,0.4603174603174603,0.023,1,0.36,Low
ASSET_0719,Monitor,In Use,IT,User_143,2023-12-05,2.4,2026-12-05,228,Active,,249.36,5,2.08,0,HP,Hsinchu,Compliant,Not Applicable,0.07536737,0.38095238095238093,0.06933333333333333,0,0.12,Low
ASSET_0720,Laptop,Stock,Operations,,2024-03-30,2.1,2027-03-30,343,Active,,347.34,2,0.95,0,Apple,Other,At Risk,macOS 14,0.1736898,0.33333333333333337,0.03166666666666666,0,0.14,Low
ASSET_0721,Server,In Use,R&D,,2025-10-30,0.5,2029-10-30,1288,Active,2027-08-30,525.96,1,2.0,0,Cisco,Cloud,Compliant,Ubuntu 22.04,0.10880963,0.07936507936507936,0.06666666666666667,0,0.07,Low
ASSET_0722,Monitor,In Use,HR,User_272,2022-08-30,3.6,2025-08-30,-234,Expired,,143.58,7,1.94,0,Lenovo,Other,Non-Compliant,Not Applicable,0.486868,0.5714285714285715,0.06466666666666666,1,0.52,Medium
ASSET_0723,Laptop,In Use,R&D,User_163,2025-10-04,0.5,2028-10-04,897,Active,2027-05-04,101.72,3,6.0,0,Lenovo,Hsinchu,Compliant,Windows 11,0.064596675,0.07936507936507936,0.2,0,0.08,Low
ASSET_0724,Laptop,Stock,IT,,2024-10-27,1.5,2027-10-27,554,Active,2025-10-27,125.36,1,0.67,0,Apple,Taipei,At Risk,macOS 13,0.13527036,0.2380952380952381,0.022333333333333334,0,0.11,Low
ASSET_0725,Monitor,In Use,IT,User_138,2025-11-28,0.4,2028-11-28,952,Active,,52.81,0,0.0,0,HP,Hsinchu,Compliant,Not Applicable,0.2966236,0.0634920634920635,0.0,0,0.13,Low
ASSET_0726,Desktop,In Use,IT,User_204,2025-02-04,1.2,2028-02-04,654,Active,2027-08-04,184.85,1,0.83,0,Dell,Hsinchu,Compliant,Windows 11,0.123024836,0.19047619047619047,0.027666666666666666,0,0.09,Low
